# SYNTHETIC FIXTURE DATA - invented for pipeline testing. Not real filings, people, securities or prices.
ticker,date,open,high,low,close,adj_close,volume
XLY,2023-04-21,270.3938,273.2409,269.4447,271.3428,271.3428,4978501
XLY,2023-04-24,275.6886,275.7191,275.6784,275.6988,275.6988,4277712
XLY,2023-04-25,274.0,275.1873,273.6042,274.3958,274.3958,8925262
XLY,2023-04-26,275.7871,277.5583,275.1967,276.3775,276.3775,2362369
XLY,2023-04-27,275.1131,277.1656,274.4289,275.7973,275.7973,387149
XLY,2023-04-28,275.55,279.5555,274.2149,276.8852,276.8852,8651265
XLY,2023-05-01,283.8887,284.3652,283.7298,284.0475,284.0475,8172064
XLY,2023-05-02,281.8107,282.439,281.6013,282.0201,282.0201,8491404
XLY,2023-05-03,275.4401,277.57,274.7301,276.1501,276.1501,6504107
XLY,2023-05-04,277.5727,279.6453,276.8818,278.2636,278.2636,7599055
XLY,2023-05-05,278.1294,279.0726,277.815,278.4438,278.4438,3562496
XLY,2023-05-08,282.4384,284.5981,281.7185,283.1583,283.1583,8218339
XLY,2023-05-09,280.5368,280.892,280.4185,280.6552,280.6552,1976048
XLY,2023-05-10,275.5233,275.6148,275.4928,275.5538,275.5538,907446
XLY,2023-05-11,274.9407,277.0517,274.2371,275.6444,275.6444,8905007
XLY,2023-05-12,263.5897,264.5587,263.2667,263.9127,263.9127,4990054
XLY,2023-05-15,258.2444,260.2939,257.5612,258.9276,258.9276,4644832
XLY,2023-05-16,261.0479,261.3967,260.9316,261.1642,261.1642,4039279
XLY,2023-05-17,259.0369,259.8161,258.7771,259.2966,259.2966,5425753
XLY,2023-05-18,261.5409,262.8352,261.1095,261.9724,261.9724,2369986
XLY,2023-05-19,262.2521,262.8324,262.0586,262.4455,262.4455,4876032
XLY,2023-05-22,262.3094,263.5362,261.9005,262.7184,262.7184,586593
XLY,2023-05-23,260.1804,261.8168,259.635,260.7259,260.7259,1501314
XLY,2023-05-24,254.7944,256.4143,254.2545,255.3344,255.3344,1235430
XLY,2023-05-25,259.8209,260.8545,259.4764,260.1654,260.1654,2445371
XLY,2023-05-26,260.1941,260.8602,259.9721,260.4161,260.4161,5121514
XLY,2023-05-29,256.5795,259.0299,255.7628,257.3963,257.3963,2310458
XLY,2023-05-30,253.4507,256.2548,252.516,254.3854,254.3854,5800737
XLY,2023-05-31,252.9679,253.6135,252.7527,253.1831,253.1831,3078636
XLY,2023-06-01,258.1366,258.8962,257.8835,258.3898,258.3898,8082372
XLY,2023-06-02,257.2909,259.1854,256.6593,257.9224,257.9224,8356859
XLY,2023-06-05,253.4507,253.4892,253.4378,253.4635,253.4635,7340115
XLY,2023-06-06,261.5177,261.9584,261.3708,261.6646,261.6646,3445159
XLY,2023-06-07,269.3542,270.1473,269.0899,269.6186,269.6186,5827777
XLY,2023-06-08,272.1663,272.2118,272.1511,272.1815,272.1815,4188974
XLY,2023-06-09,271.6725,272.4999,271.3967,271.9483,271.9483,5167778
XLY,2023-06-12,272.5595,273.612,272.2087,272.9103,272.9103,6794513
XLY,2023-06-13,272.4901,273.0512,272.3031,272.6772,272.6772,478444
XLY,2023-06-14,273.8009,274.9569,273.4155,274.1862,274.1862,1928964
XLY,2023-06-15,269.8834,270.2339,269.7666,270.0002,270.0002,2844149
XLY,2023-06-16,270.6469,270.7416,270.6154,270.6785,270.6785,1023937
XLY,2023-06-19,275.9886,276.8677,275.6955,276.2816,276.2816,1117472
XLY,2023-06-20,275.9885,276.8998,275.6847,276.2923,276.2923,7781886
XLY,2023-06-21,276.1911,276.3748,276.1299,276.2523,276.2523,1978744
XLY,2023-06-22,278.0187,279.497,277.5259,278.5115,278.5115,7341295
XLY,2023-06-23,279.6191,281.3125,279.0546,280.1836,280.1836,5024838
XLY,2023-06-26,285.2039,286.6347,284.7269,285.6808,285.6808,1046288
XLY,2023-06-27,282.6915,283.4532,282.4376,282.9454,282.9454,8643887
XLY,2023-06-28,289.9378,290.6869,289.688,290.1875,290.1875,920028
XLY,2023-06-29,295.7405,296.0503,295.6372,295.8438,295.8438,1842976
XLY,2023-06-30,290.4026,290.4111,290.3998,290.4055,290.4055,1537589
XLY,2023-07-03,286.0829,286.5061,285.9418,286.224,286.224,7008455
XLY,2023-07-04,282.0437,285.3695,280.935,283.1523,283.1523,977479
XLY,2023-07-05,293.5535,294.0671,293.3823,293.7247,293.7247,7375393
XLY,2023-07-06,287.4697,289.2077,286.8904,288.049,288.049,7703339
XLY,2023-07-07,281.2333,281.7495,281.0613,281.4054,281.4054,6964584
XLY,2023-07-10,279.4279,283.0023,278.2365,280.6194,280.6194,2586996
XLY,2023-07-11,283.4982,283.5154,283.4925,283.5039,283.5039,8025674
XLY,2023-07-12,285.9076,288.153,285.1592,286.6561,286.6561,5681173
XLY,2023-07-13,286.1417,287.7305,285.6121,286.6713,286.6713,2529417
XLY,2023-07-14,292.3625,293.4305,292.0066,292.7185,292.7185,7455633
XLY,2023-07-17,292.3339,294.6278,291.5693,293.0985,293.0985,5663460
XLY,2023-07-18,290.577,292.822,289.8287,291.3253,291.3253,4829797
XLY,2023-07-19,286.3397,286.4702,286.2962,286.3832,286.3832,2300611
XLY,2023-07-20,287.5821,288.7167,287.2039,287.9603,287.9603,3415927
XLY,2023-07-21,290.3217,292.6827,289.5346,291.1087,291.1087,4471491
XLY,2023-07-24,288.6477,290.2888,288.1006,289.1947,289.1947,3014991
XLY,2023-07-25,292.1878,293.0327,291.9062,292.4694,292.4694,3320332
XLY,2023-07-26,289.3429,291.1471,288.7415,289.9443,289.9443,5081373
XLY,2023-07-27,285.7336,286.208,285.5755,285.8917,285.8917,2119969
XLY,2023-07-28,289.33,290.012,289.1027,289.5573,289.5573,6551140
XLY,2023-07-31,290.3545,291.9806,289.8125,290.8966,290.8966,5079985
XLY,2023-08-01,286.2277,289.3471,285.188,287.2675,287.2675,7417758
XLY,2023-08-02,292.4737,293.9474,291.9824,292.9649,292.9649,4596936
XLY,2023-08-03,287.077,289.172,286.3786,287.7753,287.7753,3335524
XLY,2023-08-04,290.0646,292.0911,289.3891,290.7401,290.7401,3567779
XLY,2023-08-07,293.0401,293.0452,293.0384,293.0418,293.0418,2292127
XLY,2023-08-08,294.5298,296.1907,293.9762,295.0835,295.0835,7652665
XLY,2023-08-09,290.4609,290.9178,290.3086,290.6132,290.6132,394252
XLY,2023-08-10,297.3037,299.8822,296.4442,298.1632,298.1632,8937677
XLY,2023-08-11,294.1041,294.7147,293.9006,294.3076,294.3076,1883220
XLY,2023-08-14,297.0379,299.3304,296.2738,297.8021,297.8021,6522607
XLY,2023-08-15,295.7833,296.0159,295.7058,295.8608,295.8608,5456806
XLY,2023-08-16,292.5264,292.8296,292.4254,292.6275,292.6275,696820
XLY,2023-08-17,288.8623,289.0516,288.7992,288.9254,288.9254,2304330
XLY,2023-08-18,289.121,289.9488,288.845,289.3969,289.3969,318009
XLY,2023-08-21,293.1684,293.2212,293.1509,293.186,293.186,4823991
XLY,2023-08-22,290.0524,292.7386,289.157,290.9478,290.9478,7901724
XLY,2023-08-23,296.0932,296.8855,295.8291,296.3573,296.3573,3492294
XLY,2023-08-24,290.5097,293.1817,289.619,291.4003,291.4003,7066147
XLY,2023-08-25,292.4393,293.0821,292.2251,292.6536,292.6536,5372206
XLY,2023-08-28,292.2298,292.7103,292.0697,292.39,292.39,679218
XLY,2023-08-29,295.1417,298.677,293.9633,296.3201,296.3201,5462587
XLY,2023-08-30,286.005,287.0024,285.6725,286.3375,286.3375,3176644
XLY,2023-08-31,280.7024,282.1693,280.2134,281.1914,281.1914,1717371
XLY,2023-09-01,285.4457,285.5629,285.4066,285.4848,285.4848,6793655
XLY,2023-09-04,292.2702,293.0707,292.0033,292.537,292.537,5754968
XLY,2023-09-05,296.1603,298.062,295.5265,296.7942,296.7942,7690584
XLY,2023-09-06,297.2692,298.1461,296.9769,297.5615,297.5615,5885082
XLY,2023-09-07,300.4447,301.8268,299.984,300.9054,300.9054,7469325
XLY,2023-09-08,304.089,304.492,303.9547,304.2233,304.2233,2905509
XLY,2023-09-11,304.0001,304.9109,303.6966,304.3037,304.3037,7793987
XLY,2023-09-12,303.5188,305.7211,302.7847,304.2529,304.2529,1935231
XLY,2023-09-13,295.3473,296.8004,294.8629,295.8317,295.8317,4164495
XLY,2023-09-14,292.1292,293.9942,291.5076,292.7509,292.7509,488397
XLY,2023-09-15,286.67,288.5551,286.0416,287.2984,287.2984,4784223
XLY,2023-09-18,284.7173,286.075,284.2647,285.1699,285.1699,3383468
XLY,2023-09-19,285.7377,286.4147,285.512,285.9633,285.9633,381140
XLY,2023-09-20,290.1776,291.7348,289.6586,290.6967,290.6967,786402
XLY,2023-09-21,287.5619,288.7686,287.1597,287.9641,287.9641,4266343
XLY,2023-09-22,293.816,294.1385,293.7085,293.9235,293.9235,2158980
XLY,2023-09-25,299.844,301.5297,299.282,300.4059,300.4059,4339254
XLY,2023-09-26,297.8185,298.9517,297.4407,298.1962,298.1962,2507892
XLY,2023-09-27,300.2046,300.4261,300.1308,300.2784,300.2784,1215215
XLY,2023-09-28,300.9116,301.5829,300.6879,301.1354,301.1354,8614985
XLY,2023-09-29,298.0993,301.2528,297.0482,299.1505,299.1505,5262986
XLY,2023-10-02,306.4906,306.7685,306.3979,306.5832,306.5832,8086599
XLY,2023-10-03,299.1804,300.2649,298.8189,299.5419,299.5419,6044664
XLY,2023-10-04,302.1586,303.1309,301.8345,302.4827,302.4827,7441815
XLY,2023-10-05,299.2406,300.2004,298.9206,299.5605,299.5605,6494531
XLY,2023-10-06,302.7797,303.2455,302.6244,302.9349,302.9349,2507699
XLY,2023-10-09,302.9337,303.177,302.8526,303.0148,303.0148,2897705
XLY,2023-10-10,307.5135,309.1305,306.9745,308.0525,308.0525,5733558
XLY,2023-10-11,310.8061,312.0446,310.3933,311.219,311.219,8079208
XLY,2023-10-12,311.0574,311.4007,310.943,311.1718,311.1718,1175642
XLY,2023-10-13,320.0367,322.5132,319.2112,320.8622,320.8622,8146138
XLY,2023-10-16,314.3366,314.6817,314.2216,314.4517,314.4517,971945
XLY,2023-10-17,312.3534,312.8457,312.1892,312.5175,312.5175,8249177
XLY,2023-10-18,306.3994,308.6606,305.6456,307.1531,307.1531,4775899
XLY,2023-10-19,302.444,304.7194,301.6855,303.2025,303.2025,2035238
XLY,2023-10-20,306.6955,307.7428,306.3463,307.0446,307.0446,1028827
XLY,2023-10-23,307.2657,309.5898,306.491,308.0404,308.0404,8371090
XLY,2023-10-24,304.826,305.4957,304.6028,305.0492,305.0492,394076
XLY,2023-10-25,307.7524,310.446,306.8545,308.6503,308.6503,6278420
XLY,2023-10-26,308.1338,308.9204,307.8716,308.396,308.396,4388789
XLY,2023-10-27,318.8562,319.6737,318.5838,319.1287,319.1287,4679650
XLY,2023-10-30,319.6446,320.4612,319.3724,319.9168,319.9168,4245608
XLY,2023-10-31,312.016,314.9469,311.039,312.993,312.993,5725744
XLY,2023-11-01,314.398,317.3046,313.4292,315.3669,315.3669,3887190
XLY,2023-11-02,315.327,317.0912,314.7389,315.915,315.915,537209
XLY,2023-11-03,307.3945,310.087,306.497,308.292,308.292,2695394
XLY,2023-11-06,309.8733,310.0417,309.8172,309.9294,309.9294,8475883
XLY,2023-11-07,315.786,317.0057,315.3794,316.1926,316.1926,3827239
XLY,2023-11-08,324.4176,325.2982,324.124,324.7111,324.7111,5658362
XLY,2023-11-09,335.0532,336.3172,334.6318,335.4745,335.4745,6514388
XLY,2023-11-10,334.5149,335.5243,334.1784,334.8513,334.8513,1446733
XLY,2023-11-13,342.5419,342.9334,342.4114,342.6724,342.6724,567979
XLY,2023-11-14,339.1415,339.9459,338.8734,339.4096,339.4096,7798625
XLY,2023-11-15,347.5838,348.3087,347.3422,347.8255,347.8255,7800359
XLY,2023-11-16,346.6412,347.557,346.3359,346.9465,346.9465,5484642
XLY,2023-11-17,348.8776,349.774,348.5788,349.1764,349.1764,3930691
XLY,2023-11-20,349.2312,350.2266,348.8995,349.563,349.563,4543254
XLY,2023-11-21,348.1604,351.1657,347.1586,349.1622,349.1622,2533475
XLY,2023-11-22,343.7925,343.9874,343.7276,343.8575,343.8575,1796929
XLY,2023-11-23,337.3952,337.5872,337.3312,337.4592,337.4592,1004103
XLY,2023-11-24,343.5736,344.2582,343.3454,343.8018,343.8018,4021923
XLY,2023-11-27,335.3267,340.2762,333.6769,336.9765,336.9765,4331836
XLY,2023-11-28,338.3112,338.8633,338.1271,338.4952,338.4952,6605462
XLY,2023-11-29,348.0394,351.1169,347.0136,349.0652,349.0652,6357409
XLY,2023-11-30,350.6211,352.9133,349.857,351.3851,351.3851,4779646
XLY,2023-12-01,345.3942,345.9466,345.21,345.5783,345.5783,8544245
XLY,2023-12-04,343.5318,348.223,341.968,345.0955,345.0955,992938
XLY,2023-12-05,349.8897,352.356,349.0675,350.7118,350.7118,3870874
XLY,2023-12-06,342.1545,343.9368,341.5604,342.7486,342.7486,7489416
XLY,2023-12-07,340.0174,343.0797,338.9966,341.0382,341.0382,5045391
XLY,2023-12-08,339.1529,340.8709,338.5802,339.7255,339.7255,2882984
XLY,2023-12-11,345.8456,351.8909,343.8305,347.8607,347.8607,4870947
XLY,2023-12-12,343.2634,348.458,341.5319,344.995,344.995,6176227
XLY,2023-12-13,341.8114,342.6463,341.5331,342.0897,342.0897,2887647
XLY,2023-12-14,336.5166,339.5761,335.4968,337.5364,337.5364,8221965
XLY,2023-12-15,334.1811,335.0495,333.8916,334.4705,334.4705,1452611
XLY,2023-12-18,334.0886,336.9912,333.1211,335.0561,335.0561,5364905
XLY,2023-12-19,340.6685,344.1542,339.5067,341.8304,341.8304,5528328
XLY,2023-12-20,339.8645,342.8474,338.8702,340.8588,340.8588,1250594
XLY,2023-12-21,341.5793,342.2672,341.35,341.8086,341.8086,1724779
XLY,2023-12-22,340.5441,341.4106,340.2552,340.8329,340.8329,3136842
XLY,2023-12-25,332.9126,333.197,332.8178,333.0074,333.0074,1739760
XLY,2023-12-26,335.0163,337.4153,334.2166,335.8159,335.8159,8658583
XLY,2023-12-27,330.2226,331.1153,329.9251,330.5202,330.5202,4557593
XLY,2023-12-28,323.5199,324.5208,323.1862,323.8535,323.8535,6590967
XLY,2023-12-29,319.6536,320.1051,319.5031,319.8041,319.8041,4589965
XLY,2024-01-01,318.8651,320.1212,318.4464,319.2838,319.2838,8883289
XLY,2024-01-02,319.1408,319.2502,319.1043,319.1773,319.1773,5121852
XLY,2024-01-03,321.9661,322.2854,321.8597,322.0725,322.0725,318103
XLY,2024-01-04,325.5575,327.3313,324.9662,326.1487,326.1487,1502394
XLY,2024-01-05,333.0068,334.6818,332.4485,333.5651,333.5651,6294804
XLY,2024-01-08,330.6107,332.5959,329.9489,331.2724,331.2724,7327177
XLY,2024-01-09,340.2809,343.0299,339.3645,341.1972,341.1972,4616243
XLY,2024-01-10,340.1599,342.1777,339.4872,340.8325,340.8325,7159708
XLY,2024-01-11,339.6555,340.492,339.3767,339.9343,339.9343,7283327
XLY,2024-01-12,346.0997,347.6531,345.5819,346.6175,346.6175,4006789
XLY,2024-01-15,344.0627,345.7354,343.5052,344.6203,344.6203,5246200
XLY,2024-01-16,349.3819,349.5417,349.3287,349.4352,349.4352,736223
XLY,2024-01-17,347.4518,350.6041,346.401,348.5026,348.5026,1313968
XLY,2024-01-18,345.2691,350.2008,343.6252,346.913,346.913,7632042
XLY,2024-01-19,342.9212,344.4221,342.4209,343.4215,343.4215,815809
XLY,2024-01-22,345.0054,347.0678,344.318,345.6929,345.6929,7415834
XLY,2024-01-23,345.4655,347.5675,344.7648,346.1662,346.1662,3310968
XLY,2024-01-24,349.6767,350.4521,349.4182,349.9351,349.9351,2759150
XLY,2024-01-25,355.9306,357.4386,355.4279,356.4332,356.4332,7061760
XLY,2024-01-26,355.5455,356.3827,355.2664,355.8246,355.8246,3070027
XLY,2024-01-29,352.6688,354.1507,352.1748,353.1627,353.1627,8347449
XLY,2024-01-30,357.759,363.4279,355.8693,359.6486,359.6486,4637747
XLY,2024-01-31,348.5552,351.1734,347.6825,349.428,349.428,255347
XLY,2024-02-01,354.9014,356.7454,354.2868,355.5161,355.5161,6041049
XLY,2024-02-02,357.2406,358.5922,356.79,357.6911,357.6911,967437
XLY,2024-02-05,355.9491,359.0529,354.9145,356.9837,356.9837,2540532
XLY,2024-02-06,352.9852,355.4735,352.1558,353.8146,353.8146,6810535
XLY,2024-02-07,346.4582,347.7899,346.0143,346.9021,346.9021,1612112
XLY,2024-02-08,355.6125,356.6986,355.2504,355.9745,355.9745,4395845
XLY,2024-02-09,360.9475,363.4054,360.1282,361.7668,361.7668,7938728
XLY,2024-02-12,352.717,353.5106,352.4524,352.9815,352.9815,1092954
XLY,2024-02-13,352.6441,354.1369,352.1465,353.1417,353.1417,3315825
XLY,2024-02-14,347.5176,350.4585,346.5373,348.4979,348.4979,6827090
XLY,2024-02-15,344.1349,347.0535,343.162,345.1077,345.1077,6101020
XLY,2024-02-16,338.6796,340.6868,338.0105,339.3486,339.3486,2872909
XLY,2024-02-19,342.9504,343.5421,342.7532,343.1476,343.1476,1121837
XLY,2024-02-20,348.0336,348.334,347.9335,348.1337,348.1337,1771292
XLY,2024-02-21,346.4495,346.8233,346.3248,346.5741,346.5741,5388578
XLY,2024-02-22,346.5636,347.9638,346.0969,347.0303,347.0303,1908883
XLY,2024-02-23,343.0387,344.7999,342.4516,343.6258,343.6258,3429038
XLY,2024-02-26,341.8428,341.9985,341.7909,341.8947,341.8947,7348521
XLY,2024-02-27,349.1792,349.4701,349.0823,349.2762,349.2762,7268848
XLY,2024-02-28,352.6343,355.8106,351.5755,353.693,353.693,2449752
XLY,2024-02-29,359.1891,359.2154,359.1804,359.1979,359.1979,2789382
XLY,2024-03-01,353.8724,357.069,352.8068,354.9379,354.9379,6828779
XLY,2024-03-04,364.2754,364.4056,364.232,364.3188,364.3188,5267263
XLY,2024-03-05,372.3473,373.7882,371.8669,372.8276,372.8276,6227051
XLY,2024-03-06,367.8295,368.0577,367.7534,367.9056,367.9056,2183735
XLY,2024-03-07,372.886,374.3364,372.4025,373.3694,373.3694,1825666
XLY,2024-03-08,370.9133,371.7364,370.639,371.1877,371.1877,5274017
XLY,2024-03-11,370.1863,372.3366,369.4696,370.9031,370.9031,2850711
XLY,2024-03-12,369.7875,374.4639,368.2287,371.3463,371.3463,595201
XLY,2024-03-13,367.7392,371.2621,366.5649,368.9135,368.9135,8129148
XLY,2024-03-14,369.5929,374.3624,368.003,371.1827,371.1827,314022
XLY,2024-03-15,361.0019,361.9986,360.6696,361.3341,361.3341,4296958
XLY,2024-03-18,361.9225,362.2526,361.8125,362.0325,362.0325,5776257
XLY,2024-03-19,361.612,365.1366,360.4372,362.7869,362.7869,6849406
XLY,2024-03-20,361.7166,364.7107,360.7185,362.7146,362.7146,2334209
XLY,2024-03-21,368.5857,368.9469,368.4653,368.7061,368.7061,8105887
XLY,2024-03-22,363.8086,363.8593,363.7917,363.8255,363.8255,3578957
XLY,2024-03-25,368.6591,370.4316,368.0682,369.2499,369.2499,8797910
XLY,2024-03-26,364.3867,364.8515,364.2318,364.5416,364.5416,6200358
XLY,2024-03-27,365.2063,368.4982,364.1091,366.3036,366.3036,6677129
XLY,2024-03-28,366.4745,367.1765,366.2405,366.7085,366.7085,1321495
XLY,2024-03-29,370.3465,373.0207,369.4551,371.2379,371.2379,2796306
XLY,2024-04-01,363.4463,364.9756,362.9365,363.9561,363.9561,7355422
XLY,2024-04-02,372.2298,374.6573,371.4206,373.0389,373.0389,1290937
XLY,2024-04-03,369.2261,373.935,367.6565,370.7957,370.7957,5877895
XLY,2024-04-04,375.2485,377.4691,374.5083,375.9887,375.9887,1854970
XLY,2024-04-05,382.5412,385.6603,381.5015,383.5809,383.5809,7829992
XLY,2024-04-08,390.5755,391.3585,390.3145,390.8365,390.8365,5539013
XLY,2024-04-09,384.3277,388.5622,382.9162,385.7392,385.7392,6072439
XLY,2024-04-10,387.2037,390.9632,385.9505,388.4569,388.4569,4800051
XLY,2024-04-11,378.8016,381.3252,377.9604,379.6428,379.6428,7571782
XLY,2024-04-12,373.6213,376.0049,372.8267,374.4158,374.4158,4830571
XLY,2024-04-15,373.9846,374.5741,373.7882,374.1811,374.1811,5882940
XLY,2024-04-16,368.6714,372.037,367.5495,369.7933,369.7933,1188890
XLY,2024-04-17,373.9865,376.891,373.0183,374.9547,374.9547,5172234
XLY,2024-04-18,365.857,366.7366,365.5638,366.1502,366.1502,950100
XLY,2024-04-19,364.5226,364.841,364.4165,364.6288,364.6288,1251227
XLY,2024-04-22,364.3291,365.1777,364.0462,364.6119,364.6119,2633670
XLY,2024-04-23,357.837,358.3459,357.6673,358.0066,358.0066,1211308
XLY,2024-04-24,358.2884,360.1984,357.6518,358.9251,358.9251,6728223
XLY,2024-04-25,364.4115,366.2881,363.786,365.0371,365.0371,7429504
XLY,2024-04-26,362.8614,364.1271,362.4395,363.2833,363.2833,6226710
XLY,2024-04-29,360.0238,362.9494,359.0486,360.999,360.999,8163071
XLY,2024-04-30,355.3188,356.1667,355.0362,355.6015,355.6015,536264
XLY,2024-05-01,355.013,355.3402,354.904,355.1221,355.1221,5890712
XLY,2024-05-02,359.0442,362.057,358.0399,360.0485,360.0485,7225669
XLY,2024-05-03,352.0162,355.2795,350.9284,353.1039,353.1039,8954600
XLY,2024-05-06,362.1915,362.6147,362.0505,362.3326,362.3326,1000232
XLY,2024-05-07,365.9051,367.7664,365.2846,366.5255,366.5255,8146809
XLY,2024-05-08,375.1987,375.9954,374.9331,375.4643,375.4643,6229436
XLY,2024-05-09,374.6118,375.7116,374.2452,374.9784,374.9784,266661
XLY,2024-05-10,370.9477,371.906,370.6282,371.2671,371.2671,673534
XLY,2024-05-13,368.3426,368.9607,368.1366,368.5486,368.5486,417866
XLY,2024-05-14,362.1843,363.239,361.8328,362.5359,362.5359,4619343
XLY,2024-05-15,362.9072,367.7214,361.3025,364.5119,364.5119,1568001
XLY,2024-05-16,367.4246,367.7758,367.3075,367.5416,367.5416,6858409
XLY,2024-05-17,373.545,374.2407,373.3132,373.7769,373.7769,6366724
XLY,2024-05-20,373.2896,376.2311,372.3091,374.2701,374.2701,5971517
XLY,2024-05-21,386.6462,387.9922,386.1976,387.0949,387.0949,1974497
XLY,2024-05-22,384.0396,387.075,383.0278,385.0514,385.0514,1837893
XLY,2024-05-23,379.7006,384.7002,378.0341,381.3671,381.3671,4929641
XLY,2024-05-24,390.7955,391.9459,390.412,391.179,391.179,621370
XLY,2024-05-27,385.2229,385.6694,385.0741,385.3717,385.3717,4020010
XLY,2024-05-28,387.4636,389.5152,386.7798,388.1475,388.1475,2368920
XLY,2024-05-29,404.5095,405.0563,404.3272,404.6917,404.6917,4595653
XLY,2024-05-30,405.9149,406.4122,405.7492,406.0807,406.0807,7457899
XLY,2024-05-31,412.427,415.0426,411.5552,413.2989,413.2989,506105
XLY,2024-06-03,404.9228,409.4052,403.4286,406.4169,406.4169,846318
XLY,2024-06-04,400.0638,403.5491,398.9021,401.2256,401.2256,6277527
XLY,2024-06-05,405.1201,405.911,404.8564,405.3837,405.3837,1570773
XLY,2024-06-06,413.8242,419.8379,411.8196,415.8288,415.8288,1257067
XLY,2024-06-07,411.1826,413.2209,410.5032,411.862,411.862,8891078
XLY,2024-06-10,404.8916,405.097,404.8231,404.96,404.96,5612667
XLY,2024-06-11,406.5521,409.8561,405.4508,407.6534,407.6534,1775506
XLY,2024-06-12,409.3663,409.4892,409.3253,409.4072,409.4072,7460549
XLY,2024-06-13,407.348,407.7578,407.2114,407.4846,407.4846,1063243
XLY,2024-06-14,413.8542,414.0696,413.7825,413.926,413.926,2414159
XLY,2024-06-17,408.6753,414.0751,406.8754,410.4752,410.4752,6047734
XLY,2024-06-18,414.5406,416.1751,413.9957,415.0854,415.0854,6543574
XLY,2024-06-19,407.868,407.9676,407.8348,407.9012,407.9012,2940403
XLY,2024-06-20,392.6053,396.3241,391.3658,393.8449,393.8449,5630840
XLY,2024-06-21,384.0572,387.6161,382.8709,385.2435,385.2435,6396481
XLY,2024-06-24,391.3688,393.4115,390.6879,392.0497,392.0497,1551360
XLY,2024-06-25,397.8829,399.8321,397.2331,398.5326,398.5326,6027787
XLY,2024-06-26,400.0524,402.4703,399.2464,400.8583,400.8583,5769992
XLY,2024-06-27,390.6236,392.9699,389.8415,391.4057,391.4057,1314629
XLY,2024-06-28,393.2752,396.9753,392.0419,394.5086,394.5086,609506
XLY,2024-07-01,397.1981,399.9215,396.2903,398.1059,398.1059,4710205
XLY,2024-07-02,403.3684,405.4551,402.6728,404.0639,404.0639,6379871
XLY,2024-07-03,406.8006,408.5738,406.2096,407.3917,407.3917,7459797
XLY,2024-07-04,400.8495,405.5401,399.286,402.4131,402.4131,8363841
XLY,2024-07-05,408.2199,412.0989,406.9269,409.5129,409.5129,5525681
XLY,2024-07-08,407.0715,407.7747,406.8371,407.3059,407.3059,8908114
XLY,2024-07-09,406.5556,406.6602,406.5208,406.5905,406.5905,8692625
XLY,2024-07-10,405.7453,407.8722,405.0364,406.4543,406.4543,2814766
XLY,2024-07-11,404.5047,409.1853,402.9445,406.0649,406.0649,4347945
XLY,2024-07-12,406.1379,407.6256,405.642,406.6338,406.6338,7424563
XLY,2024-07-15,405.167,406.7841,404.6279,405.706,405.706,1207455
XLY,2024-07-16,409.2649,412.7782,408.0938,410.436,410.436,1581449
XLY,2024-07-17,413.9129,416.7153,412.9788,414.8471,414.8471,3835653
XLY,2024-07-18,413.8797,415.7334,413.2618,414.4976,414.4976,4332644
XLY,2024-07-19,416.4129,417.7131,415.9795,416.8463,416.8463,8712111
XLY,2024-07-22,422.7078,423.3584,422.4909,422.9247,422.9247,1689193
XLY,2024-07-23,415.2969,416.6287,414.853,415.7408,415.7408,4687434
XLY,2024-07-24,401.9952,405.7689,400.7373,403.2531,403.2531,5165574
XLY,2024-07-25,394.2915,397.3118,393.2847,395.2983,395.2983,1543247
XLY,2024-07-26,393.3772,395.0977,392.8038,393.9507,393.9507,3862079
XLY,2024-07-29,401.9451,403.3232,401.4858,402.4045,402.4045,5756104
XLY,2024-07-30,410.0955,413.3166,409.0219,411.1692,411.1692,8727255
XLY,2024-07-31,417.7955,419.5649,417.2057,418.3853,418.3853,6466554
XLY,2024-08-01,427.7742,428.2642,427.6108,427.9375,427.9375,7311377
XLY,2024-08-02,427.5533,430.5443,426.5563,428.5503,428.5503,2260544
XLY,2024-08-05,427.6409,429.7238,426.9466,428.3352,428.3352,8745883
XLY,2024-08-06,435.9126,438.8157,434.9449,436.8803,436.8803,2816817
XLY,2024-08-07,443.2322,446.0196,442.303,444.1613,444.1613,3718555
XLY,2024-08-08,448.8663,450.5457,448.3065,449.4261,449.4261,2811158
XLY,2024-08-09,450.9204,452.1009,450.5269,451.3139,451.3139,6523050
XLY,2024-08-12,457.1949,459.6365,456.381,458.0088,458.0088,5951744
XLY,2024-08-13,463.8403,467.0522,462.7697,464.911,464.911,1763125
XLY,2024-08-14,467.2275,468.7495,466.7202,467.7349,467.7349,1867142
XLY,2024-08-15,471.4388,474.2048,470.5168,472.3608,472.3608,8403048
XLY,2024-08-16,469.3455,471.0896,468.7641,469.9268,469.9268,4906815
XLY,2024-08-19,469.3285,471.1767,468.7124,469.9446,469.9446,4291277
XLY,2024-08-20,462.8165,464.0448,462.4071,463.2259,463.2259,7371723
XLY,2024-08-21,462.7041,463.1165,462.5667,462.8416,462.8416,8248241
XLY,2024-08-22,453.1181,454.9966,452.4919,453.7443,453.7443,1611724
XLY,2024-08-23,448.5984,453.4076,446.9953,450.2015,450.2015,8459983
XLY,2024-08-26,453.6294,456.8296,452.5627,454.6962,454.6962,3232725
